job_id,job_title,normalized_skills
JOB09411,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09412,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09413,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09414,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB09415,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09416,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09417,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09418,SQL Developer,"['Database', 'ETL', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB09419,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09420,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09421,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB09422,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09423,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09424,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09425,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09426,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09427,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09428,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Oracle', 'Power BI', 'Python', 'SQL']"
JOB09429,Full Stack Developer,"['CSS', 'Cloud Computing', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09430,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09431,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09432,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09433,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09434,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB09435,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09436,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09437,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09438,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09439,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09440,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB09441,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09442,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09443,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09444,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09445,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09446,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09447,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09448,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB09449,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09450,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB09451,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09452,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09453,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB09454,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09455,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09456,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB09457,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09458,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09459,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09460,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09461,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09462,Financial Analyst,"['Excel', 'Financial Modeling', 'Oracle', 'Power BI', 'SQL', 'Statistics']"
JOB09463,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09464,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09465,Business Analyst,"['Business Analysis', 'Cloud Computing', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB09466,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09467,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09468,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09469,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09470,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09471,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09472,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09473,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09474,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09475,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB09476,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09477,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09478,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB09479,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB09480,Software Engineer,"['Cloud Computing', 'Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB09481,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09482,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09483,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09484,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09485,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09486,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09487,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09488,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB09489,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09490,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09491,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09492,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09493,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09494,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09495,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09496,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB09497,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB09498,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09499,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09500,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB09501,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB09502,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB09503,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09504,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09505,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09506,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09507,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09508,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09509,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09510,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09511,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09512,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09513,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09514,Product Analyst,"['Cloud Computing', 'Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09515,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09516,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09517,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09518,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09519,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09520,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09521,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09522,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09523,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB09524,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09525,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09526,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09527,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09528,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09529,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09530,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09531,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09532,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09533,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09534,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09535,Product Analyst,"['Cloud Computing', 'Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09536,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09537,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB09538,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09539,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09540,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB09541,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB09542,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09543,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09544,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09545,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09546,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09547,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB09548,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB09549,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09550,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09551,DevOps Engineer,"['AWS', 'Cloud Computing', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09552,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09553,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09554,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09555,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09556,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09557,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09558,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09559,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09560,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09561,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09562,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09563,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09564,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09565,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB09566,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB09567,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09568,Data Scientist,"['Machine Learning', 'Oracle', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09569,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09570,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09571,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB09572,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09573,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09574,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09575,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09576,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09577,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09578,Financial Analyst,"['Excel', 'Financial Modeling', 'Oracle', 'Power BI', 'SQL', 'Statistics']"
JOB09579,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09580,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09581,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09582,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09583,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09584,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09585,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09586,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09587,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09588,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09589,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB09590,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09591,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09592,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09593,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09594,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09595,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09596,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09597,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09598,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09599,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09600,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09601,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09602,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB09603,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09604,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09605,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09606,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09607,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09608,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09609,HR Analyst,"['Cloud Computing', 'Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09610,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09611,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB09612,Business Analyst,"['Business Analysis', 'Excel', 'Power BI', 'Requirements Gathering', 'SQL']"
JOB09613,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09614,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09615,HR Analyst,"['Data Analysis', 'Excel', 'HR Analytics', 'Power BI', 'SQL']"
JOB09616,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09617,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09618,Data Analyst,"['Cloud Computing', 'Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09619,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09620,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB09621,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09622,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09623,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09624,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB09625,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09626,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09627,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09628,SQL Developer,"['Database', 'ETL', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB09629,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB09630,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09631,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09632,Python Developer,"['Django', 'Flask', 'Git', 'Python', 'SQL']"
JOB09633,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09634,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09635,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09636,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB09637,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09638,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09639,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09640,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09641,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09642,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09643,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09644,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09645,Power BI Developer,"['Cloud Computing', 'DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09646,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09647,Data Analyst,"['Excel', 'Power BI', 'Python', 'SQL', 'Tableau']"
JOB09648,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09649,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09650,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB09651,Machine Learning Engineer,"['Docker', 'Machine Learning', 'Python', 'Scikit-learn', 'TensorFlow']"
JOB09652,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09653,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
JOB09654,Python Developer,"['Django', 'Flask', 'Git', 'Oracle', 'Python', 'SQL']"
JOB09655,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Oracle', 'React']"
JOB09656,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09657,Web Developer,"['CSS', 'Git', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'React']"
JOB09658,Financial Analyst,"['Excel', 'Financial Modeling', 'Power BI', 'SQL', 'Statistics']"
JOB09659,QA Engineer,"['Automation Testing', 'Java', 'Python', 'SQL', 'Selenium']"
JOB09660,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09661,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09662,Full Stack Developer,"['CSS', 'HTML', 'Java', 'JavaScript', 'Machine Learning', 'Node', 'React']"
JOB09663,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB09664,Cloud Engineer,"['AWS', 'Azure', 'Cloud Computing', 'Docker', 'Linux']"
JOB09665,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB09666,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09667,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09668,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Oracle', 'Power BI', 'Python', 'SQL']"
JOB09669,Database Administrator,"['Database', 'Database Administration', 'MySQL', 'Oracle', 'PostgreSQL', 'SQL']"
JOB09670,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09671,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09672,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09673,DevOps Engineer,"['AWS', 'Docker', 'Jenkins', 'Kubernetes', 'Linux']"
JOB09674,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB09675,Data Scientist,"['Machine Learning', 'Pandas', 'Python', 'SQL', 'Statistics']"
JOB09676,Marketing Analyst,"['Excel', 'Marketing Analytics', 'Power BI', 'Python', 'SQL']"
JOB09677,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB09678,Power BI Developer,"['DAX', 'Excel', 'Power BI', 'Power Query', 'SQL']"
JOB09679,Software Engineer,"['Git', 'Java', 'Python', 'REST API', 'SQL']"
JOB09680,Data Engineer,"['AWS', 'ETL', 'Python', 'SQL', 'Spark']"
JOB09681,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Power BI', 'SQL']"
JOB09682,SQL Developer,"['Database', 'ETL', 'MySQL', 'PostgreSQL', 'SQL']"
JOB09683,BI Analyst,"['DAX', 'Data Visualization', 'Excel', 'Oracle', 'Power BI', 'SQL']"
JOB09684,Product Analyst,"['Excel', 'Product Analytics', 'Python', 'SQL']"
